Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
ALFIN BANCO,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BN. SANTANDER CONS.,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC PIURA,-3.79,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCOM,-7.44,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BBVA,-9.6,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
FINANCIERA EFECTIVA,5,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCO PICHINCHA,4,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
COMPARTAMOS BANCO,3.5,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CRAC LOS ANDES,2,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
FINANC. PROEMPRESA,1,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCOM,1,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC TRUJILLO,0.6,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC MAYNAS,0.5,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC PIURA,0.35,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC HUANCAYO,0.3,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
CMAC AREQUIPA,0.3,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCO RIPLEY,0.15,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANBIF,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCO DE CREDITO,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BBVA,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BANCO FALABELLA,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
BN. SANTANDER CONS.,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
INTERBANK,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
SCOTIABANK PERU,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
MIBANCO,0,CALLAO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,24-06-2025,,,,,,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,6.9,6.9,0.25,0.25,,
CMAC PIURA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,6.5,7,0.9,1,,
FINANCIERA OH,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,6.5,6.5,0,0,,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5.75,5.75,0,0,,
FINANCIERA CONFIANZA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5.5,6,0.01,0.01,,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5.5,5.5,0.8,0.8,,
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5.5,6,0.2,0.2,,
BANCO RIPLEY,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5.25,5.25,1,1,,
CMAC MAYNAS,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5,6.5,0.3,1,,
BANCO FALABELLA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5,6,1.5,1.75,,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5,6,1,1,,
BANCOM,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,5,5.25,2,2,,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,4.75,5.75,0.25,0.4,,
MIBANCO,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,3.75,5.75,1,1.3,,
BANBIF,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,1.75,5,0.8,3.1,,
BBVA,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,1.1,2.6,0.6,1.1,,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,1,3,0.5,1.25,,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,0.3,2.6,0.15,1.1,,
INTERBANK,,CALLAO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,24-06-2025,0.25,1.5,0.1,0.7,,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,2,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.8,
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.75,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.65,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.4,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.4,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.35,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.35,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.3,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.3,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.3,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.25,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.2,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.2,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,24-06-2025,,,,,0.11,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,2,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.8,
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.75,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.65,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.5,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.4,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.4,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.35,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.35,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.3,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.3,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.25,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.25,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.2,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.11,
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,24-06-2025,,,,,0.01,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,2,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.8,
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.75,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.65,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.4,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.4,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.35,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.35,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.3,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.3,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.3,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.25,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.25,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.2,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.2,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,24-06-2025,,,,,0.11,
FINANCIERA EFECTIVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,5.4,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,4.25,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,4,
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,3.5,
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,3.3,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,3,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,2.8,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,2.8,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,2.75,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,2.5,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1.8,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1.75,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1.7,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1.4,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1.15,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,0.75,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,0.5,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,24-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,5.4
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,4.25
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,4
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,4
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,3.5
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,3.3
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,3
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,2.85
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,2.8
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,2.8
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,2.75
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,2.5
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1.8
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1.75
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1.7
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1.4
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1.15
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,1
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,0.75
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,0.5
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,24-06-2025,,,,,,0.25
FINANCIERA EFECTIVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,5.4,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,4.25,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,4,
