Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.6,
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.5,
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.7,
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.4,
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,5.25
BANCO RIPLEY,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4.25
BANCO FALABELLA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
CRAC CENCOSUD SCOTIA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
CMAC TRUJILLO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.55
FINANCIERA CONFIANZA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.5
BBVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.5
CMCP LIMA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.4
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.3
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.85
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.8
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.6
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.6
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.5
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.7
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.4
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.15
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.75
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.5
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.25
FINANCIERA EFECTIVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,5.25,
BANCO RIPLEY,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4.25,
BANCO FALABELLA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.5,
BBVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.5,
CMCP LIMA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.4,
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.3,
CMAC TRUJILLO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.2,
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.85,
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.6,
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.5,
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.7,
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.4,
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,5.25,
BANCO RIPLEY,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4.25,
BANCO FALABELLA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
CMAC TRUJILLO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.85,
FINANCIERA CONFIANZA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
BBVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMCP LIMA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.4,
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.4,
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.95,
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.8,
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.5,
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.7,
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.4,
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.25,
CMAC AREQUIPA,0.25,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0.25,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0.2,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC CUSCO,0.01,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,-1.03,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,0.15,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.15,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC HUANCAYO,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,0.08,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA CONFIANZA,0.01,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BN. SANTANDER CONS.,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0.5,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.3,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC CUSCO,0.3,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0.25,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0.2,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BN. SANTANDER CONS.,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,-3.79,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA EFECTIVA,5,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO PICHINCHA,4,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,2,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA CONFIANZA,0.75,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC TRUJILLO,0.6,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,0.35,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC HUANCAYO,0.3,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.3,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BN. SANTANDER CONS.,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,7,7,0.5,0.5,,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.9,6.9,0.25,0.25,,
CMAC PIURA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.5,7,0.9,1,,
FINANCIERA OH,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,6.5,6.5,0,0,,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,6,0.01,0.01,,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,5.5,0.8,0.8,,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5.5,7.5,0.25,0.5,,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,6,1,1,,
CMAC CUSCO,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,5,6.5,0.25,0.25,,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,4.75,5.75,0.25,0.4,,
CMAC ICA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,4,5.5,1,1.5,,
MIBANCO,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,3.75,5.75,1,1.3,,
BBVA,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1.1,2.6,0.6,1.1,,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,1,3,0.5,1.25,,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,0.3,2.6,0.15,1.1,,
INTERBANK,,APURIMAC,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,29-07-2025,0.25,1.5,0.1,0.7,,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,2.1,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.8,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.5,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.3,
