Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
CMAC MAYNAS,0.5,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,0.35,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC HUANCAYO,0.3,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.3,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BBVA,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BN. SANTANDER CONS.,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
SCOTIABANK PERU,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
MIBANCO,0,PASCO,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CRAC LOS ANDES,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,7,7,0.5,0.5,,
CMAC PIURA,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6.5,7,0.9,1,,
FINANCIERA OH,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6.5,6.5,0,0,,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,6,0.01,0.01,,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,5.5,0.8,0.8,,
CMAC TRUJILLO,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,7.5,0.25,0.5,,
CMAC MAYNAS,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6.5,0.3,1,,
CMAC HUANCAYO,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6,1,1,,
CMAC CUSCO,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6.5,0.25,0.25,,
CMAC AREQUIPA,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,4.75,5.75,0.25,0.4,,
MIBANCO,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,3.75,5.75,1,1.3,,
BBVA,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1.1,2.6,0.6,1.1,,
BANCO DE CREDITO,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1,3,0.5,1.25,,
SCOTIABANK PERU,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,0.3,2.6,0.15,1.1,,
INTERBANK,,PASCO,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,0.25,1.5,0.1,0.7,,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.75,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.5,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.35,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.75,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.4,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.11,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.1,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.01,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.75,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
FINANCIERA EFECTIVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,5.4,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.55,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.8,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.75,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.7,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1.15,
BANCO PICHINCHA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,5.4
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,4
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.55
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.5
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.5
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.85
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.8
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.6
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.75
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.7
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.15
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.75
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.5
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.25
FINANCIERA EFECTIVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,5.4,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.2,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.8,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.75,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.7,
BANBIF,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.4,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.15,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,5.4,
CRAC LOS ANDES,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4,
CMAC TRUJILLO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.85,
FINANCIERA CONFIANZA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.5,
CMAC PIURA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.95,
BN. SANTANDER CONS.,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.8,
CMAC CUSCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC MAYNAS,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.75,
CMAC AREQUIPA,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.7,
MIBANCO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.15,
SCOTIABANK PERU,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,PASCO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO FALABELLA,1.5,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PAITA,0.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
MIBANCO,0.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANBIF,0.2,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0.2,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
SCOTIABANK PERU,0.15,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0.1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC CUSCO,0.01,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
ALFIN BANCO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BBVA,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,-1.03,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCOM,-1.31,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO PICHINCHA,2.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCOM,0.5,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PAITA,0.3,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO GNB,0.2,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,0.15,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMCP LIMA,0.15,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.15,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO RIPLEY,0.1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
